2023-12-24 20:11:27.613,9128283H1,0.019490,1000000
2023-12-24 20:11:27.614,9128283H1,0.019490,0
2023-12-24 20:11:27.615,9128283H1,0.019490,1000000
2023-12-24 20:11:27.616,9128283H1,0.019490,0
2023-12-24 20:11:27.616,9128283H1,0.019490,1000000
2023-12-24 20:11:27.616,9128283H1,0.019490,0
2023-12-24 20:11:27.616,9128283H1,0.019490,2000000
2023-12-24 20:11:27.616,9128283H1,0.019490,0
2023-12-24 20:11:27.618,9128283H1,0.019490,2000000
2023-12-24 20:11:27.619,9128283H1,0.019490,0
2023-12-24 20:11:27.619,9128283H1,0.019490,2000000
2023-12-24 20:11:27.620,9128283H1,0.019490,0
2023-12-24 20:11:27.620,9128283H1,0.019490,3000000
2023-12-24 20:11:27.620,9128283H1,0.019490,0
2023-12-24 20:11:27.621,9128283H1,0.019490,3000000
2023-12-24 20:11:27.622,9128283H1,0.019490,0
2023-12-24 20:11:27.622,9128283H1,0.019490,3000000
2023-12-24 20:11:27.622,9128283H1,0.019490,0
2023-12-24 20:11:27.622,9128283H1,0.019490,4000000
2023-12-24 20:11:27.623,9128283H1,0.019490,0
2023-12-24 20:11:27.623,9128283H1,0.019490,4000000
2023-12-24 20:11:27.623,9128283H1,0.019490,0
2023-12-24 20:11:27.623,9128283H1,0.019490,4000000
2023-12-24 20:11:27.624,9128283H1,0.019490,0
2023-12-24 20:11:27.625,9128283H1,0.019490,5000000
2023-12-24 20:11:27.625,9128283H1,0.019490,0
2023-12-24 20:11:27.625,9128283H1,0.019490,5000000
2023-12-24 20:11:27.626,9128283H1,0.019490,0
2023-12-24 20:11:27.627,9128283H1,0.019490,5000000
2023-12-24 20:11:27.627,9128283H1,0.019490,0
2023-12-24 20:11:27.627,9128283H1,0.019490,6000000
2023-12-24 20:11:27.627,9128283H1,0.019490,0
2023-12-24 20:11:27.627,9128283H1,0.019490,6000000
2023-12-24 20:11:27.628,9128283H1,0.019490,0
2023-12-24 20:11:27.630,9128283H1,0.019490,6000000
2023-12-24 20:11:27.631,9128283H1,0.019490,0
2023-12-24 20:11:27.631,9128283H1,0.019490,7000000
2023-12-24 20:11:27.632,9128283H1,0.019490,0
2023-12-24 20:11:27.632,9128283H1,0.019490,7000000
2023-12-24 20:11:27.632,9128283H1,0.019490,0
2023-12-24 20:11:27.633,9128283H1,0.019490,7000000
2023-12-24 20:11:27.633,9128283H1,0.019490,0
2023-12-24 20:11:27.634,9128283H1,0.019490,8000000
2023-12-24 20:11:27.634,9128283H1,0.019490,0
2023-12-24 20:11:27.635,9128283H1,0.019490,8000000
2023-12-24 20:11:27.635,9128283H1,0.019490,0
2023-12-24 20:11:27.635,9128283H1,0.019490,8000000
2023-12-24 20:11:27.635,9128283H1,0.019490,0
2023-12-24 20:11:27.636,9128283H1,0.019490,9000000
2023-12-24 20:11:27.636,9128283H1,0.019490,0
2023-12-24 20:11:27.636,9128283H1,0.019490,9000000
2023-12-24 20:11:27.636,9128283H1,0.019490,0
2023-12-24 20:11:27.636,9128283H1,0.019490,9000000
2023-12-24 20:11:27.636,9128283H1,0.019490,0
2023-12-24 20:11:27.637,9128283H1,0.019490,10000000
2023-12-24 20:11:27.637,9128283H1,0.019490,0
2023-12-24 20:11:27.637,9128283H1,0.019490,10000000
2023-12-24 20:11:27.637,9128283H1,0.019490,0
2023-12-24 20:11:27.637,9128283H1,0.019490,10000000
2023-12-24 20:11:27.638,9128283H1,0.019490,0
2023-12-24 20:11:27.638,9128283H1,0.019490,11000000
2023-12-24 20:11:27.638,9128283H1,0.019490,0
2023-12-24 20:11:27.638,9128283H1,0.019490,11000000
2023-12-24 20:11:27.638,9128283H1,0.019490,0
2023-12-24 20:11:27.638,9128283H1,0.019490,11000000
2023-12-24 20:11:27.638,9128283H1,0.019490,0
2023-12-24 20:11:27.639,9128283H1,0.019490,12000000
2023-12-24 20:11:27.639,9128283H1,0.019490,0
2023-12-24 20:11:27.639,9128283H1,0.019490,12000000
2023-12-24 20:11:27.639,9128283H1,0.019490,0
2023-12-24 20:11:27.639,9128283H1,0.019490,12000000
2023-12-24 20:11:27.639,9128283H1,0.019490,0
2023-12-24 20:11:27.639,9128283H1,0.019490,13000000
2023-12-24 20:11:27.640,9128283H1,0.019490,0
2023-12-24 20:11:27.640,9128283H1,0.019490,13000000
2023-12-24 20:11:27.640,9128283H1,0.019490,0
2023-12-24 20:11:27.640,9128283H1,0.019490,13000000
2023-12-24 20:11:27.640,9128283H1,0.019490,0
2023-12-24 20:11:27.640,9128283H1,0.019490,14000000
2023-12-24 20:11:27.640,9128283H1,0.019490,0
2023-12-24 20:11:27.641,9128283H1,0.019490,14000000
2023-12-24 20:11:27.641,9128283H1,0.019490,0
2023-12-24 20:11:27.641,9128283H1,0.019490,14000000
2023-12-24 20:11:27.641,9128283H1,0.019490,0
2023-12-24 20:11:27.641,9128283H1,0.019490,15000000
2023-12-24 20:11:27.641,9128283H1,0.019490,0
2023-12-24 20:11:27.641,9128283H1,0.019490,15000000
2023-12-24 20:11:27.642,9128283H1,0.019490,0
2023-12-24 20:11:27.642,9128283H1,0.019490,15000000
2023-12-24 20:11:27.642,9128283H1,0.019490,0
2023-12-24 20:11:27.642,9128283H1,0.019490,16000000
2023-12-24 20:11:27.643,9128283H1,0.019490,0
2023-12-24 20:11:27.643,9128283H1,0.019490,16000000
2023-12-24 20:11:27.643,9128283H1,0.019490,0
2023-12-24 20:11:27.643,9128283H1,0.019490,16000000
2023-12-24 20:11:27.643,9128283H1,0.019490,0
2023-12-24 20:11:27.643,9128283H1,0.019490,17000000
2023-12-24 20:11:27.643,9128283H1,0.019490,0
2023-12-24 20:11:27.644,9128283H1,0.019490,17000000
2023-12-24 20:11:27.644,9128283H1,0.019490,0
2023-12-24 20:11:27.644,9128283H1,0.019490,17000000
2023-12-24 20:11:27.644,9128283H1,0.019490,0
2023-12-24 20:11:27.644,9128283H1,0.019490,18000000
2023-12-24 20:11:27.644,9128283H1,0.019490,0
2023-12-24 20:11:27.644,9128283H1,0.019490,18000000
2023-12-24 20:11:27.645,9128283H1,0.019490,0
2023-12-24 20:11:27.645,9128283H1,0.019490,18000000
2023-12-24 20:11:27.645,9128283H1,0.019490,0
2023-12-24 20:11:27.645,9128283H1,0.019490,19000000
2023-12-24 20:11:27.645,9128283H1,0.019490,0
2023-12-24 20:11:27.645,9128283H1,0.019490,19000000
2023-12-24 20:11:27.646,9128283H1,0.019490,0
2023-12-24 20:11:27.646,9128283H1,0.019490,19000000
2023-12-24 20:11:27.646,9128283H1,0.019490,0
2023-12-24 20:11:27.646,9128283H1,0.019490,20000000
2023-12-24 20:11:27.647,9128283H1,0.019490,0
2023-12-24 20:11:27.648,9128283H1,0.019490,20000000
2023-12-24 20:11:27.648,9128283H1,0.019490,0
2023-12-24 20:11:27.648,9128283H1,0.019490,20000000
2023-12-24 20:11:27.649,9128283H1,0.019490,0
2023-12-24 20:11:27.650,9128283H1,0.019490,21000000
2023-12-24 20:11:27.651,9128283H1,0.019490,0
2023-12-24 20:11:27.651,9128283H1,0.019490,21000000
2023-12-24 20:11:27.652,9128283H1,0.019490,0
2023-12-24 20:11:27.652,9128283H1,0.019490,21000000
2023-12-24 20:11:27.652,9128283H1,0.019490,0
2023-12-24 20:11:27.653,9128283H1,0.019490,22000000
2023-12-24 20:11:27.653,9128283H1,0.019490,0
2023-12-24 20:11:27.653,9128283H1,0.019490,22000000
2023-12-24 20:11:27.654,9128283H1,0.019490,0
2023-12-24 20:11:27.654,9128283H1,0.019490,22000000
2023-12-24 20:11:27.654,9128283H1,0.019490,0
2023-12-24 20:11:27.654,9128283H1,0.019490,23000000
2023-12-24 20:11:27.654,9128283H1,0.019490,0
2023-12-24 20:11:27.654,9128283H1,0.019490,23000000
2023-12-24 20:11:27.655,9128283H1,0.019490,0
2023-12-24 20:11:27.655,9128283H1,0.019490,23000000
2023-12-24 20:11:27.655,9128283H1,0.019490,0
2023-12-24 20:11:27.655,9128283H1,0.019490,24000000
2023-12-24 20:11:27.655,9128283H1,0.019490,0
2023-12-24 20:11:27.655,9128283H1,0.019490,24000000
2023-12-24 20:11:27.655,9128283H1,0.019490,0
2023-12-24 20:11:27.656,9128283H1,0.019490,24000000
2023-12-24 20:11:27.656,9128283H1,0.019490,0
2023-12-24 20:11:27.656,9128283H1,0.019490,25000000
2023-12-24 20:11:27.656,9128283H1,0.019490,0
2023-12-24 20:11:27.656,9128283H1,0.019490,25000000
2023-12-24 20:11:27.656,9128283H1,0.019490,0
2023-12-24 20:11:27.656,9128283H1,0.019490,25000000
2023-12-24 20:11:27.657,9128283H1,0.019490,0
2023-12-24 20:11:27.657,9128283H1,0.019490,26000000
2023-12-24 20:11:27.657,9128283H1,0.019490,0
2023-12-24 20:11:27.657,9128283H1,0.019490,26000000
2023-12-24 20:11:27.657,9128283H1,0.019490,0
2023-12-24 20:11:27.657,9128283H1,0.019490,26000000
2023-12-24 20:11:27.658,9128283H1,0.019490,0
2023-12-24 20:11:27.658,9128283H1,0.019490,27000000
2023-12-24 20:11:27.658,9128283H1,0.019490,0
2023-12-24 20:11:27.658,9128283H1,0.019490,27000000
2023-12-24 20:11:27.658,9128283H1,0.019490,0
2023-12-24 20:11:27.658,9128283H1,0.019490,27000000
2023-12-24 20:11:27.658,9128283H1,0.019490,0
2023-12-24 20:11:27.659,9128283H1,0.019490,28000000
2023-12-24 20:11:27.659,9128283H1,0.019490,0
2023-12-24 20:11:27.659,9128283H1,0.019490,28000000
2023-12-24 20:11:27.659,9128283H1,0.019490,0
2023-12-24 20:11:27.660,9128283H1,0.019490,28000000
2023-12-24 20:11:27.660,9128283H1,0.019490,0
2023-12-24 20:11:27.660,9128283H1,0.019490,29000000
2023-12-24 20:11:27.660,9128283H1,0.019490,0
